PID,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term,loan_status
392279,267267,,3000.0,3000.0,3000.0, 36 months,8.81%,95.14,A,A5,,,MORTGAGE,0.0,Verified,Sep-19,n,https://lendingclub.com/browse/loanDetail.action?loan_id=158770710,,home_improvement,Home improvement,338xx,FL,,0.0,Apr-04,680.0,684.0,0.0,61.0,,5.0,0.0,6572.0,73.30%,21.0,w,2165.68,2165.68,1045.07,1045.07,834.32,210.75,0.0,0.0,0.0,Aug-20,95.14,Sep-20,Aug-20,684.0,680.0,0.0,,1.0,Joint App,52000.0,24.75,Verified,0.0,709.0,206130.0,0.0,2.0,0.0,4.0,15.0,83414.0,78.0,0.0,2.0,2934.0,78.0,11200.0,3.0,3.0,0.0,7.0,41226.0,1066.0,73.3,0.0,0.0,185.0,128.0,15.0,15.0,4.0,46.0,,16.0,,0.0,1.0,2.0,1.0,1.0,11.0,2.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,218672.0,89986.0,4000.0,89872.0,9490.0,595.0,599.0,Sep-14,0.0,0.0,2.0,73.9,0.0,4.0,0.0,0.0,32.0,N,,,,,,,,,,,,,,,N,,,,,,,N
384796,937340,,10000.0,10000.0,10000.0, 60 months,20.39%,267.12,D,D4,manager,5 years,RENT,60000.0,Verified,May-18,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134411135,,credit_card,Credit card refinancing,604xx,IL,30.28,0.0,Feb-06,710.0,714.0,2.0,,,7.0,0.0,22436.0,80.40%,34.0,w,6669.52,6669.52,7200.91,7200.91,3330.48,3870.43,0.0,0.0,0.0,Aug-20,534.24,Sep-20,Aug-20,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,69195.0,2.0,2.0,1.0,1.0,9.0,46759.0,56.0,3.0,3.0,16450.0,69.0,27900.0,1.0,1.0,5.0,4.0,9885.0,1864.0,92.3,0.0,0.0,147.0,147.0,4.0,4.0,0.0,5.0,,0.0,,0.0,2.0,2.0,2.0,10.0,15.0,5.0,19.0,2.0,7.0,0.0,0.0,0.0,4.0,100.0,100.0,0.0,0.0,89794.0,69195.0,24300.0,61894.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
2035091,1722016,,15000.0,15000.0,15000.0, 36 months,8.59%,474.14,A,A5,President,2 years,RENT,90000.0,Source Verified,Aug-16,n,https://lendingclub.com/browse/loanDetail.action?loan_id=88072627,,small_business,Business,850xx,AZ,12.49,0.0,Oct-00,715.0,719.0,1.0,60.0,,7.0,0.0,4348.0,23.60%,14.0,w,0.0,0.0,15693.65463,15693.65,15000.0,693.65,0.0,0.0,0.0,Mar-17,4855.97,,Apr-17,734.0,730.0,0.0,76.0,1.0,Individual,,,,0.0,0.0,15754.0,0.0,2.0,0.0,0.0,29.0,11406.0,33.0,0.0,0.0,1858.0,30.0,18400.0,0.0,0.0,1.0,0.0,2251.0,11752.0,27.0,0.0,0.0,190.0,190.0,29.0,29.0,0.0,29.0,76.0,1.0,76.0,1.0,3.0,3.0,4.0,5.0,7.0,5.0,7.0,3.0,7.0,0.0,0.0,0.0,0.0,85.7,0.0,0.0,0.0,53468.0,15754.0,16100.0,35068.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
1058862,1231903,,33000.0,33000.0,33000.0, 60 months,9.93%,700.02,B,B2,,,MORTGAGE,41112.0,Verified,Oct-17,n,https://lendingclub.com/browse/loanDetail.action?loan_id=121230117,,debt_consolidation,Debt consolidation,270xx,NC,49.08,0.0,May-98,710.0,714.0,0.0,67.0,,8.0,0.0,31608.0,10.90%,20.0,w,16315.14,16315.14,23782.48,23782.48,16684.86,7097.62,0.0,0.0,0.0,Aug-20,700.02,Sep-20,Aug-20,794.0,790.0,0.0,67.0,1.0,Joint App,115966.0,21.15,Verified,0.0,0.0,257100.0,1.0,2.0,0.0,1.0,14.0,53981.0,,1.0,2.0,4445.0,11.0,78400.0,0.0,0.0,0.0,5.0,32138.0,36368.0,11.3,0.0,0.0,139.0,207.0,5.0,5.0,2.0,5.0,,21.0,,1.0,2.0,3.0,3.0,6.0,9.0,5.0,8.0,3.0,8.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,332087.0,85589.0,41000.0,77046.0,31795.0,710.0,714.0,May-98,0.0,4.0,8.0,11.3,3.0,9.0,0.0,0.0,63.0,N,,,,,,,,,,,,,,,N,,,,,,,N
1029225,2061579,,13475.0,13475.0,13475.0, 60 months,13.18%,307.85,C,C3,owner/ stylist,< 1 year,MORTGAGE,50000.0,Not Verified,Nov-15,n,https://lendingclub.com/browse/loanDetail.action?loan_id=65652939,,debt_consolidation,Debt consolidation,983xx,WA,20.09,0.0,Jan-06,750.0,754.0,0.0,,,5.0,0.0,18010.0,59%,10.0,w,0.0,0.0,17832.34888,17832.35,13475.0,4357.35,0.0,0.0,0.0,Apr-19,5587.42,,Dec-19,709.0,705.0,0.0,,1.0,Individual,,,,0.0,0.0,298157.0,,,,,,,,,,,,30500.0,,,,2.0,59631.0,12490.0,59.0,0.0,0.0,98.0,118.0,17.0,10.0,1.0,17.0,,10.0,,0.0,2.0,2.0,3.0,4.0,3.0,3.0,6.0,2.0,5.0,0.0,0.0,0.0,1.0,100.0,33.3,0.0,0.0,330337.0,36040.0,30500.0,20000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
2336230,1135182,,1200.0,1200.0,1200.0, 36 months,12.62%,40.22,C,C1,Cook and waitress,3 years,RENT,13200.0,Source Verified,Dec-17,n,https://lendingclub.com/browse/loanDetail.action?loan_id=125921896,,major_purchase,Major purchase,691xx,NE,6.18,0.0,Oct-09,695.0,699.0,0.0,,,3.0,0.0,9.0,1.80%,7.0,w,0.0,0.0,1290.93797,1290.94,1200.0,90.94,0.0,0.0,0.0,Nov-18,179.8,,May-19,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,3922.0,0.0,2.0,0.0,0.0,57.0,3913.0,81.0,0.0,2.0,9.0,74.0,500.0,0.0,0.0,0.0,2.0,1307.0,491.0,1.8,0.0,0.0,98.0,55.0,13.0,13.0,0.0,13.0,,13.0,,2.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,71.4,0.0,0.0,0.0,5318.0,3922.0,500.0,4818.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
1135064,623268,,8000.0,8000.0,8000.0, 36 months,11.31%,263.09,B,B3,,< 1 year,RENT,60000.0,Source Verified,Jan-19,n,https://lendingclub.com/browse/loanDetail.action?loan_id=146059543,,debt_consolidation,Debt consolidation,971xx,OR,33.92,6.0,Jan-03,680.0,684.0,2.0,20.0,,7.0,0.0,14742.0,93.80%,48.0,w,4656.95,4656.95,4462.48,4462.48,3343.05,1119.43,0.0,0.0,0.0,Aug-20,263.09,Sep-20,Aug-20,659.0,655.0,0.0,,1.0,Individual,,,,0.0,0.0,77019.0,0.0,3.0,0.0,1.0,24.0,62277.0,64.0,0.0,0.0,2984.0,71.0,15600.0,3.0,20.0,5.0,1.0,11003.0,592.0,85.3,0.0,0.0,150.0,192.0,25.0,24.0,6.0,41.0,20.0,3.0,20.0,0.0,2.0,4.0,2.0,9.0,24.0,4.0,18.0,4.0,7.0,0.0,0.0,0.0,0.0,89.4,100.0,0.0,0.0,101338.0,77019.0,6500.0,85738.0,,,,,,,,,,,,,,N,CVD19SKIP,INCOMECURT,COMPLETE,2.0,0.0,Apr-20,Jun-20,Apr-20,2.0,0.0,ACTIVE,98.12,5250.93,263.09,N,,,,,,,N
1924649,2011007,,12000.0,12000.0,12000.0, 60 months,9.17%,250.1,B,B2,Operations officer,10+ years,OWN,39500.0,Not Verified,Dec-15,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66485829,,credit_card,Credit card refinancing,398xx,GA,18.54,0.0,Oct-86,705.0,709.0,0.0,56.0,,10.0,0.0,12453.0,26.20%,31.0,w,0.0,0.0,14278.209640000001,14278.21,12000.0,2278.21,0.0,0.0,0.0,Sep-18,6540.39,,Aug-20,709.0,705.0,0.0,,1.0,Individual,,,,0.0,0.0,14192.0,0.0,1.0,1.0,2.0,10.0,1739.0,57.0,1.0,2.0,2954.0,28.0,47600.0,0.0,0.0,1.0,4.0,1419.0,28276.0,28.6,0.0,0.0,140.0,350.0,8.0,8.0,0.0,8.0,,8.0,,0.0,6.0,9.0,6.0,8.0,16.0,9.0,15.0,9.0,10.0,0.0,0.0,0.0,2.0,96.8,33.3,0.0,0.0,50629.0,14192.0,39600.0,3029.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
1208566,282152,,1200.0,1200.0,1200.0, 36 months,7.56%,37.37,A,A3,Golf Course Superintendent,5 years,MORTGAGE,63000.0,Not Verified,Sep-19,n,https://lendingclub.com/browse/loanDetail.action?loan_id=158288969,,debt_consolidation,Debt consolidation,346xx,FL,13.9,0.0,Dec-04,770.0,774.0,1.0,,,11.0,0.0,7029.0,11.80%,20.0,w,0.0,0.0,1216.0178019999998,1216.02,1200.0,16.02,0.0,0.0,0.0,Nov-19,1179.66,,Nov-19,779.0,775.0,0.0,,1.0,Individual,,,,0.0,0.0,204129.0,1.0,3.0,2.0,2.0,10.0,23153.0,78.0,2.0,4.0,3433.0,34.0,59800.0,1.0,2.0,2.0,6.0,18557.0,46404.0,9.0,0.0,0.0,103.0,177.0,4.0,4.0,1.0,7.0,,1.0,,0.0,2.0,4.0,5.0,7.0,8.0,7.0,11.0,4.0,11.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,268744.0,30182.0,51000.0,29591.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
218764,2154068,,30000.0,30000.0,29950.0, 60 months,13.33%,687.68,C,C3,Manager Compliance,10+ years,MORTGAGE,130000.0,Source Verified,Sep-15,n,https://lendingclub.com/browse/loanDetail.action?loan_id=60385914,,debt_consolidation,Debt consolidation,198xx,DE,34.85,0.0,Mar-83,695.0,699.0,0.0,,,47.0,0.0,78445.0,78.50%,77.0,f,0.0,0.0,34856.04595,34797.95,30000.0,4856.05,0.0,0.0,0.0,Jan-17,24563.07,,Aug-20,699.0,695.0,0.0,,1.0,Individual,,,,0.0,0.0,346452.0,,,,,,,,,,,,99900.0,,,,9.0,8249.0,8479.0,76.5,0.0,0.0,156.0,390.0,2.0,1.0,5.0,4.0,,1.0,,0.0,12.0,29.0,16.0,23.0,10.0,44.0,62.0,29.0,47.0,0.0,0.0,0.0,3.0,100.0,62.5,0.0,0.0,383527.0,136858.0,36100.0,58347.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
237597,707357,,25000.0,25000.0,25000.0, 60 months,10.47%,536.98,B,B2,Special education teacher ,10+ years,OWN,89000.0,Verified,Nov-18,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141614024,,debt_consolidation,Debt consolidation,109xx,NY,23.79,0.0,Apr-99,700.0,704.0,0.0,,,14.0,0.0,52462.0,91.60%,23.0,w,17686.23,17686.23,11298.4,11298.4,7313.77,3984.63,0.0,0.0,0.0,Aug-20,536.98,Sep-20,Aug-20,674.0,670.0,0.0,,1.0,Individual,,,,0.0,0.0,321942.0,0.0,1.0,0.0,1.0,17.0,7866.0,50.0,1.0,1.0,9714.0,83.0,57300.0,0.0,1.0,0.0,2.0,22996.0,584.0,97.7,0.0,0.0,194.0,234.0,11.0,11.0,2.0,45.0,,,,0.0,4.0,11.0,4.0,5.0,7.0,12.0,14.0,11.0,14.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,365832.0,60328.0,25500.0,15732.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
19306,226825,,2000.0,2000.0,2000.0, 36 months,16.95%,71.26,C,C4,Financial Case Manager Rep,10+ years,RENT,45000.0,Source Verified,Oct-19,n,https://lendingclub.com/browse/loanDetail.action?loan_id=160310154,,medical,Medical expenses,212xx,MD,27.09,0.0,May-07,695.0,699.0,0.0,,85.0,11.0,1.0,7059.0,51.50%,11.0,w,0.0,0.0,2201.060457,2201.06,2000.0,201.06,0.0,0.0,0.0,Jun-20,1775.38,,Jun-20,704.0,700.0,0.0,,1.0,Individual,,,,0.0,0.0,37377.0,0.0,2.0,0.0,1.0,15.0,30318.0,73.0,2.0,3.0,1550.0,68.0,13700.0,0.0,0.0,1.0,4.0,3738.0,3365.0,55.1,0.0,0.0,31.0,149.0,11.0,11.0,0.0,11.0,,12.0,,0.0,4.0,8.0,5.0,5.0,2.0,9.0,9.0,8.0,11.0,0.0,0.0,0.0,2.0,100.0,25.0,1.0,0.0,55082.0,37377.0,7500.0,41382.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
66129,671405,,17500.0,17500.0,17500.0, 36 months,13.56%,594.38,C,C1,Business customer service,10+ years,RENT,47000.0,Not Verified,Dec-18,n,https://lendingclub.com/browse/loanDetail.action?loan_id=144516683,,debt_consolidation,Debt consolidation,902xx,CA,26.4,0.0,Jul-06,725.0,729.0,0.0,,,7.0,0.0,5157.0,47.30%,8.0,w,0.0,0.0,19436.558240000002,19436.56,17500.0,1936.56,0.0,0.0,0.0,Nov-19,6683.97,,Nov-19,699.0,695.0,0.0,,1.0,Individual,,,,0.0,0.0,17363.0,0.0,2.0,1.0,1.0,8.0,12206.0,35.0,0.0,0.0,2126.0,38.0,10900.0,1.0,0.0,2.0,1.0,2480.0,1930.0,58.0,0.0,0.0,149.0,54.0,25.0,8.0,0.0,42.0,,7.0,,0.0,2.0,5.0,2.0,2.0,3.0,5.0,5.0,5.0,7.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,46208.0,17363.0,4600.0,35308.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
1710731,260070,,29775.0,29775.0,29775.0, 60 months,12.40%,668.37,B,B4,Senior Network Engineer,2 years,MORTGAGE,446000.0,Source Verified,Sep-19,n,https://lendingclub.com/browse/loanDetail.action?loan_id=158252528,,home_improvement,Home improvement,906xx,CA,8.68,1.0,Nov-96,755.0,759.0,1.0,21.0,,11.0,0.0,8062.0,23.40%,26.0,w,13014.86,13014.86,19831.56,19831.56,16760.14,3071.42,0.0,0.0,0.0,Aug-20,3168.37,Sep-20,Aug-20,704.0,700.0,0.0,,1.0,Individual,,,,0.0,0.0,306537.0,1.0,5.0,1.0,2.0,6.0,68405.0,61.0,0.0,1.0,4975.0,52.0,34500.0,1.0,0.0,1.0,3.0,30654.0,17138.0,32.0,0.0,0.0,175.0,274.0,24.0,6.0,1.0,24.0,,1.0,,0.0,2.0,2.0,3.0,3.0,17.0,5.0,8.0,2.0,11.0,0.0,0.0,0.0,1.0,96.2,0.0,0.0,0.0,387207.0,76467.0,25200.0,112656.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
2302755,2012019,,8400.0,8400.0,8400.0, 36 months,13.44%,284.82,C,C3,Home Care Provider,6 years,RENT,40000.0,Verified,Dec-15,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66055837,,other,Other,932xx,CA,16.06,0.0,Oct-03,665.0,669.0,1.0,,,22.0,0.0,18268.0,72.80%,28.0,w,0.0,0.0,10240.73886,10240.74,8400.0,1840.74,0.0,0.0,0.0,Jan-19,284.79,,Jan-19,699.0,695.0,0.0,,1.0,Individual,,,,0.0,0.0,51422.0,1.0,8.0,0.0,0.0,35.0,33154.0,103.0,3.0,3.0,4343.0,90.0,25100.0,0.0,0.0,1.0,3.0,2449.0,5630.0,75.6,0.0,0.0,100.0,146.0,5.0,5.0,0.0,5.0,,4.0,,0.0,9.0,11.0,11.0,12.0,12.0,14.0,16.0,12.0,22.0,0.0,0.0,0.0,3.0,100.0,60.0,0.0,0.0,57432.0,51422.0,23100.0,32332.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
81650,340186,,15950.0,15950.0,15950.0, 36 months,17.97%,576.4,D,D1,Owner,5 years,MORTGAGE,80000.0,Source Verified,Jul-19,n,https://lendingclub.com/browse/loanDetail.action?loan_id=156216875,,debt_consolidation,Debt consolidation,924xx,CA,14.52,0.0,Aug-12,685.0,689.0,1.0,,,8.0,0.0,11119.0,69.90%,11.0,w,13521.84,13521.84,4221.37,4221.37,2428.16,1793.21,0.0,0.0,0.0,Aug-20,202.49,Sep-20,Aug-20,769.0,765.0,0.0,,1.0,Individual,,,,0.0,0.0,394850.0,1.0,3.0,1.0,3.0,5.0,31759.0,82.0,1.0,2.0,2737.0,79.0,15900.0,2.0,2.0,4.0,6.0,49356.0,660.0,83.5,0.0,0.0,52.0,83.0,9.0,5.0,1.0,9.0,,5.0,,0.0,2.0,4.0,2.0,3.0,5.0,4.0,5.0,4.0,8.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,412382.0,42878.0,4000.0,38649.0,,,,,,,,,,,,,,Y,DR02INTV01,UNEMPLOYMENT,ACTIVE,3.0,202.49,Aug-20,Oct-20,Aug-20,3.0,0.0,,607.46868,14507.29,202.49,N,,,,,,,N
1652272,1683785,,30000.0,30000.0,30000.0, 60 months,9.49%,629.91,B,B2,Admin Director,3 years,MORTGAGE,124000.0,Source Verified,Sep-16,n,https://lendingclub.com/browse/loanDetail.action?loan_id=90166840,,debt_consolidation,Debt consolidation,954xx,CA,13.93,0.0,Sep-02,730.0,734.0,0.0,,,7.0,0.0,17289.0,41.70%,48.0,w,0.0,0.0,36717.86272,36717.86,30000.0,6717.86,0.0,0.0,0.0,Jan-20,167.19,,Mar-20,764.0,760.0,0.0,,1.0,Individual,,,,0.0,0.0,224262.0,0.0,3.0,1.0,3.0,8.0,206973.0,56.0,0.0,1.0,11785.0,45.0,41500.0,0.0,0.0,0.0,5.0,32037.0,24211.0,41.7,0.0,0.0,122.0,168.0,14.0,8.0,2.0,14.0,,14.0,,0.0,2.0,2.0,4.0,6.0,38.0,4.0,8.0,2.0,7.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,256740.0,224262.0,41500.0,215240.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
1261671,1766361,,4000.0,4000.0,4000.0, 36 months,19.99%,148.64,D,D4,Production Line,10+ years,MORTGAGE,42000.0,Source Verified,Jul-16,n,https://lendingclub.com/browse/loanDetail.action?loan_id=84061854,,debt_consolidation,Debt consolidation,815xx,CO,18.14,1.0,Jun-03,725.0,729.0,0.0,13.0,,11.0,0.0,11505.0,37.40%,33.0,w,0.0,0.0,4752.04,4752.04,3429.68,1322.36,0.0,0.0,0.0,Mar-19,148.64,,Jul-20,594.0,590.0,0.0,,1.0,Individual,,,,0.0,0.0,182750.0,1.0,2.0,0.0,2.0,15.0,9550.0,48.0,1.0,3.0,7742.0,41.0,30800.0,0.0,6.0,3.0,5.0,18275.0,10119.0,43.8,0.0,0.0,137.0,156.0,6.0,6.0,5.0,23.0,,0.0,37.0,0.0,2.0,3.0,4.0,6.0,13.0,8.0,15.0,3.0,11.0,0.0,0.0,0.0,1.0,93.9,25.0,0.0,0.0,225281.0,21055.0,18000.0,20065.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,Y
1274711,971131,,5000.0,5000.0,5000.0, 36 months,12.61%,167.54,C,C1,,,RENT,45000.0,Source Verified,May-18,n,https://lendingclub.com/browse/loanDetail.action?loan_id=132030301,,major_purchase,Major purchase,069xx,CT,6.56,0.0,Mar-75,700.0,704.0,2.0,25.0,,8.0,0.0,5011.0,25.70%,29.0,w,0.0,0.0,2199.96,2199.96,1205.92,465.98,0.0,528.06,95.0508,Mar-19,167.54,,Sep-19,564.0,560.0,0.0,25.0,1.0,Joint App,57000.0,11.75,Source Verified,0.0,0.0,5011.0,4.0,0.0,0.0,0.0,60.0,0.0,,6.0,6.0,747.0,26.0,19500.0,0.0,0.0,3.0,6.0,626.0,8518.0,10.3,0.0,0.0,161.0,517.0,4.0,4.0,3.0,5.0,27.0,5.0,27.0,2.0,2.0,5.0,4.0,10.0,3.0,8.0,23.0,5.0,8.0,0.0,0.0,0.0,6.0,96.4,25.0,0.0,0.0,19500.0,5011.0,9500.0,0.0,7961.0,680.0,684.0,Apr-88,0.0,2.0,3.0,52.2,1.0,7.0,0.0,0.0,,N,,,,,,,,,,,,,,,N,,,,,,,Y
501103,1734633,,10950.0,10950.0,10950.0, 36 months,11.49%,361.04,B,B5,carpenter,10+ years,RENT,58000.0,Source Verified,Aug-16,n,https://lendingclub.com/browse/loanDetail.action?loan_id=85629420,,debt_consolidation,Debt consolidation,064xx,CT,15.66,0.0,Apr-02,745.0,749.0,0.0,43.0,,10.0,0.0,4174.0,16.40%,22.0,w,0.0,0.0,12631.59262,12631.59,10950.0,1681.59,0.0,0.0,0.0,Dec-18,855.1,,Sep-19,779.0,775.0,0.0,,1.0,Individual,,,,0.0,0.0,28439.0,0.0,2.0,0.0,2.0,14.0,24265.0,74.0,1.0,5.0,1660.0,49.0,25400.0,1.0,1.0,3.0,7.0,2844.0,9981.0,23.2,0.0,0.0,147.0,171.0,12.0,12.0,0.0,12.0,43.0,0.0,43.0,0.0,2.0,5.0,3.0,8.0,3.0,8.0,19.0,5.0,10.0,0.0,0.0,0.0,1.0,86.4,0.0,0.0,0.0,58373.0,28439.0,13000.0,32973.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
837428,2182916,,18000.0,18000.0,18000.0, 60 months,11.53%,396.14,B,B5,Admin. Assistant,< 1 year,MORTGAGE,61000.0,Source Verified,Aug-15,n,https://lendingclub.com/browse/loanDetail.action?loan_id=58070451,,credit_card,Credit card refinancing,951xx,CA,18.35,0.0,Apr-96,690.0,694.0,0.0,46.0,,18.0,0.0,17538.0,54.30%,52.0,w,0.0,0.0,11863.16,11863.16,2824.44,1872.73,0.0,7165.99,1289.8782,Aug-16,396.14,,Aug-18,709.0,705.0,0.0,,1.0,Individual,,,,0.0,0.0,192468.0,,,,,,,,,,,,32274.0,,,,11.0,12029.0,4896.0,75.3,0.0,0.0,136.0,232.0,11.0,2.0,3.0,11.0,46.0,3.0,46.0,0.0,4.0,8.0,6.0,14.0,14.0,15.0,35.0,8.0,18.0,0.0,0.0,0.0,3.0,90.2,40.0,0.0,0.0,214106.0,22468.0,19800.0,11832.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Y,May-17,COMPLETE,Apr-17,7165.99,45.0,1.0,Y
1173615,626105,,40000.0,40000.0,40000.0, 36 months,6.46%,1225.24,A,A1,Circuit Judge,10+ years,MORTGAGE,300000.0,Not Verified,Jan-19,n,https://lendingclub.com/browse/loanDetail.action?loan_id=145997149,,debt_consolidation,Debt consolidation,625xx,IL,13.48,0.0,Aug-91,725.0,729.0,1.0,48.0,,20.0,0.0,41870.0,63%,44.0,w,19853.13,19853.13,23265.2,23265.2,20146.87,3118.33,0.0,0.0,0.0,Aug-20,1225.24,Sep-20,Aug-20,769.0,765.0,0.0,48.0,1.0,Individual,,,,0.0,0.0,349636.0,1.0,5.0,0.0,2.0,17.0,74430.0,42.0,2.0,4.0,14364.0,51.0,66500.0,2.0,1.0,1.0,6.0,17482.0,13416.0,73.8,0.0,0.0,329.0,199.0,1.0,1.0,7.0,15.0,,1.0,,0.0,7.0,9.0,7.0,8.0,20.0,12.0,17.0,9.0,20.0,0.0,0.0,0.0,2.0,97.7,28.6,0.0,0.0,524044.0,116300.0,51300.0,127545.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
261261,671745,,10000.0,10000.0,10000.0, 36 months,6.46%,306.31,A,A1,Estimator ,< 1 year,OWN,54000.0,Not Verified,Dec-18,n,https://lendingclub.com/browse/loanDetail.action?loan_id=143594306,,credit_card,Credit card refinancing,770xx,TX,15.4,0.0,Apr-14,680.0,684.0,0.0,24.0,,9.0,0.0,8135.0,34.90%,10.0,w,4683.69,4683.69,6122.61,6122.61,5316.31,806.3,0.0,0.0,0.0,Aug-20,306.31,Sep-20,Aug-20,724.0,720.0,0.0,24.0,1.0,Individual,,,,0.0,0.0,32702.0,1.0,1.0,1.0,1.0,8.0,24567.0,93.0,3.0,4.0,4949.0,66.0,23300.0,3.0,0.0,6.0,5.0,3634.0,14752.0,35.0,0.0,0.0,8.0,55.0,2.0,2.0,0.0,2.0,,4.0,24.0,1.0,6.0,7.0,6.0,6.0,1.0,8.0,9.0,7.0,9.0,0.0,0.0,0.0,4.0,90.0,0.0,0.0,0.0,49724.0,32702.0,22700.0,26424.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
